NAME,DATE,STD_VALUE_RPTD,REVIEW_QUALIFIER,COLLECTION_PURPOSE_DESC,LAB_CODE
199-D5-142,2016-05-26,5.6,H,"Routine (i.e., repetitive)",TARL
199-D5-142,2016-11-14,4.3,,"Routine (i.e., repetitive)",TARL
199-D5-142,2016-11-14,3.6,,"Routine (i.e., repetitive)",TARL
199-D5-142,2017-11-16,2.4,,"Routine (i.e., repetitive)",TARL
199-D5-142,2017-11-16,3.6,,"Routine (i.e., repetitive)",TARL
199-D5-142,2018-11-02,3.5,,"Routine (i.e., repetitive)",TARL
199-D5-142,2018-11-02,3.8,,"Routine (i.e., repetitive)",TARL
199-D5-142,2019-11-04,4.71,,"Routine (i.e., repetitive)",GEL
199-D5-142,2020-12-21,4.08,H,"Routine (i.e., repetitive)",GEL
199-D5-142,2021-12-17,6.58,,"Routine (i.e., repetitive)",RJ LEE
199-D5-142,2022-10-28,3.62,,"Routine (i.e., repetitive)",RJ LEE
199-D5-142,2023-04-19,2.77,,Special Studies,RJ LEE
199-D5-142,2023-06-20,2.85,,Special Studies,RJ LEE
199-D5-142,2023-08-23,3.14,,"Routine (i.e., repetitive)",RJ LEE
199-D5-142,2023-10-17,2.5,,Special Studies,RJ LEE
199-D5-145,2014-01-22,100.0,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-01-22,101.0,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-01-31,102.0,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-02-14,108.0,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-02-14,107.0,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-03-07,108.0,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-03-07,106.0,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-03-21,81.5,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-04-04,78.8,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-04-18,61.4,A,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-04-18,66.6,A,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-04-30,69.3,,"Routine (i.e., repetitive)",WSCF
199-D5-145,2014-05-15,65.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2014-06-12,58.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2014-07-10,61.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2014-08-07,90.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2014-09-04,100.0,A,"Routine (i.e., repetitive)",TARL
199-D5-145,2014-10-01,118.0,A,"Routine (i.e., repetitive)",TARL
199-D5-145,2014-11-06,114.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2014-12-17,149.0,Q,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-01-27,149.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-01-27,147.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-02-19,139.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-02-19,135.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-03-24,96.9,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-03-24,115.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-04-16,103.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-04-16,105.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-05-13,134.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-05-13,137.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-06-18,169.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-06-18,171.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-07-22,192.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-07-22,191.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-08-13,140.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-09-11,140.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-09-11,150.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-10-09,110.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-11-01,77.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-11-01,80.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-12-07,63.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2015-12-07,62.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-01-14,38.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-01-14,41.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-02-03,48.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-02-03,49.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-03-14,36.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-03-14,38.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-04-11,32.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-05-05,28.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-05-05,29.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-06-17,25.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-06-17,26.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-07-20,21.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-07-20,22.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2016-11-17,17.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2017-02-22,18.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2017-02-22,19.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2017-05-25,19.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2017-05-25,20.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2017-11-27,31.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2017-11-27,34.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2018-02-22,21.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2018-05-15,31.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2018-11-08,22.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2018-11-08,20.0,,"Routine (i.e., repetitive)",TARL
199-D5-145,2019-02-21,40.0,A,"Routine (i.e., repetitive)",TARL
199-D5-145,2019-02-21,41.0,A,"Routine (i.e., repetitive)",TARL
199-D5-145,2019-05-21,38.8,H,"Routine (i.e., repetitive)",GEL
199-D5-145,2019-11-04,12.1,,"Routine (i.e., repetitive)",GEL
199-D5-145,2020-02-11,15.0,,"Routine (i.e., repetitive)",GEL
199-D5-145,2020-11-10,10.1,H,"Routine (i.e., repetitive)",GEL
199-D5-145,2021-02-09,11.3,,"Routine (i.e., repetitive)",GEL
199-D5-145,2021-05-18,18.1,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2021-11-19,9.55,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2022-11-14,4.36,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2023-04-20,5.89,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2023-04-20,6.0,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2023-05-02,2.57,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2023-05-16,4.27,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2023-05-31,2.64,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2023-06-15,4.48,,Special Studies,RJ LEE
199-D5-145,2023-07-13,3.95,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2023-08-22,4.6,,"Routine (i.e., repetitive)",RJ LEE
199-D5-145,2023-09-20,5.57,,"Routine (i.e., repetitive)",GEL
199-D5-145,2023-09-20,5.5,,"Routine (i.e., repetitive)",GEL
199-D5-145,2023-10-16,4.82,,Special Studies,RJ LEE
199-D5-145,2023-11-13,7.81,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2014-01-22,31.1,,"Routine (i.e., repetitive)",WSCF
199-D5-146,2014-01-31,29.9,,"Routine (i.e., repetitive)",WSCF
199-D5-146,2014-02-14,26.2,,"Routine (i.e., repetitive)",WSCF
199-D5-146,2014-03-07,29.4,,Special Studies,WSCF
199-D5-146,2014-03-21,27.3,,"Routine (i.e., repetitive)",WSCF
199-D5-146,2014-04-04,25.3,,"Routine (i.e., repetitive)",WSCF
199-D5-146,2014-06-03,26.0,,In Process,FIELD
199-D5-146,2014-06-12,39.0,,In Process,FIELD
199-D5-146,2014-07-07,53.0,,In Process,FIELD
199-D5-146,2014-08-06,63.0,,In Process,FIELD
199-D5-146,2014-09-10,64.0,,In Process,FIELD
199-D5-146,2014-10-02,57.0,,In Process,FIELD
199-D5-146,2014-11-20,60.0,,In Process,FIELD
199-D5-146,2014-12-02,67.0,,In Process,FIELD
199-D5-146,2014-12-15,65.0,Q,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-01-08,64.0,,In Process,FIELD
199-D5-146,2015-01-15,69.7,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-02-03,56.0,,In Process,FIELD
199-D5-146,2015-02-24,42.2,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-02-24,44.1,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-03-10,46.0,,In Process,FIELD
199-D5-146,2015-03-31,47.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-03-31,46.1,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-04-14,53.6,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-04-14,51.8,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-04-23,50.0,,In Process,FIELD
199-D5-146,2015-05-06,43.0,,In Process,FIELD
199-D5-146,2015-05-21,40.5,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-06-09,32.0,,In Process,FIELD
199-D5-146,2015-06-11,36.1,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-07-20,23.5,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-07-20,23.2,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-07-28,21.0,,In Process,FIELD
199-D5-146,2015-08-03,22.0,,In Process,FIELD
199-D5-146,2015-09-23,14.0,,In Process,FIELD
199-D5-146,2015-10-19,15.0,A,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-10-20,16.0,,In Process,FIELD
199-D5-146,2015-11-11,18.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-11-11,13.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-11-18,2.0,,In Process,FIELD
199-D5-146,2015-12-01,13.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-12-01,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2015-12-07,13.0,,In Process,FIELD
199-D5-146,2016-01-04,18.0,,In Process,FIELD
199-D5-146,2016-01-07,11.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2016-02-03,11.0,,In Process,FIELD
199-D5-146,2016-02-29,9.4,,"Routine (i.e., repetitive)",TARL
199-D5-146,2016-02-29,9.2,,"Routine (i.e., repetitive)",TARL
199-D5-146,2016-03-07,11.0,,In Process,FIELD
199-D5-146,2016-04-04,7.0,,In Process,FIELD
199-D5-146,2016-05-02,-7.0,,In Process,FIELD
199-D5-146,2016-05-26,7.4,H,"Routine (i.e., repetitive)",TARL
199-D5-146,2016-05-26,8.0,H,"Routine (i.e., repetitive)",TARL
199-D5-146,2016-06-14,8.0,,In Process,FIELD
199-D5-146,2016-07-05,7.0,,In Process,FIELD
199-D5-146,2016-08-02,2.0,,In Process,FIELD
199-D5-146,2016-08-17,8.9,,"Routine (i.e., repetitive)",TARL
199-D5-146,2016-08-17,8.4,,"Routine (i.e., repetitive)",TARL
199-D5-146,2016-09-21,9.0,,In Process,FIELD
199-D5-146,2016-10-05,5.0,,In Process,FIELD
199-D5-146,2016-11-02,14.0,,In Process,FIELD
199-D5-146,2016-11-10,10.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2016-12-14,7.0,,In Process,FIELD
199-D5-146,2017-01-16,14.0,,In Process,FIELD
199-D5-146,2017-02-02,10.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2017-02-07,9.0,,In Process,FIELD
199-D5-146,2017-03-20,2.0,,In Process,FIELD
199-D5-146,2017-04-12,10.0,,In Process,FIELD
199-D5-146,2017-05-01,9.0,,In Process,FIELD
199-D5-146,2017-06-08,19.0,,In Process,FIELD
199-D5-146,2017-06-29,13.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2017-06-29,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2017-07-05,19.0,,In Process,FIELD
199-D5-146,2017-08-07,16.0,,In Process,FIELD
199-D5-146,2017-08-15,15.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2017-08-15,14.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2017-09-20,20.0,,In Process,FIELD
199-D5-146,2017-10-12,19.0,,In Process,FIELD
199-D5-146,2017-11-08,19.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2017-11-13,24.0,,In Process,FIELD
199-D5-146,2017-12-06,27.0,,In Process,FIELD
199-D5-146,2018-02-07,21.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2018-02-07,20.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2018-02-21,20.0,,In Process,FIELD
199-D5-146,2018-03-14,18.0,,In Process,FIELD
199-D5-146,2018-04-05,10.0,,In Process,FIELD
199-D5-146,2018-05-10,14.0,,In Process,FIELD
199-D5-146,2018-05-30,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2018-06-11,15.0,,In Process,FIELD
199-D5-146,2018-07-09,11.0,,In Process,FIELD
199-D5-146,2018-08-02,13.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2018-08-02,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2018-08-06,23.0,,In Process,FIELD
199-D5-146,2018-09-11,17.0,,In Process,FIELD
199-D5-146,2018-10-11,7.0,,In Process,FIELD
199-D5-146,2018-11-07,5.0,,In Process,FIELD
199-D5-146,2018-11-29,12.0,A,"Routine (i.e., repetitive)",TARL
199-D5-146,2018-12-03,12.0,,In Process,FIELD
199-D5-146,2019-01-10,20.0,,In Process,FIELD
199-D5-146,2019-02-06,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2019-02-06,13.0,,"Routine (i.e., repetitive)",TARL
199-D5-146,2019-02-07,13.0,,In Process,FIELD
199-D5-146,2019-03-06,7.0,,In Process,FIELD
199-D5-146,2019-04-01,17.0,,In Process,FIELD
199-D5-146,2019-05-09,3.0,,In Process,FIELD
199-D5-146,2019-05-28,7.14,,"Routine (i.e., repetitive)",GEL
199-D5-146,2019-06-17,5.0,,In Process,FIELD
199-D5-146,2019-07-01,8.0,,In Process,FIELD
199-D5-146,2019-08-05,8.0,,In Process,FIELD
199-D5-146,2019-08-19,7.67,H,"Routine (i.e., repetitive)",GEL
199-D5-146,2019-10-07,8.0,,In Process,FIELD
199-D5-146,2019-11-07,13.0,,In Process,FIELD
199-D5-146,2019-11-21,7.73,H,"Routine (i.e., repetitive)",GEL
199-D5-146,2019-12-16,1.0,,In Process,FIELD
199-D5-146,2020-01-07,3.0,,In Process,FIELD
199-D5-146,2020-02-13,18.0,,In Process,FIELD
199-D5-146,2020-02-25,7.49,,"Routine (i.e., repetitive)",GEL
199-D5-146,2020-03-03,9.0,,In Process,FIELD
199-D5-146,2020-08-13,4.0,H,In Process,FIELD
199-D5-146,2020-08-31,7.74,,"Routine (i.e., repetitive)",GEL
199-D5-146,2020-09-23,11.0,,In Process,FIELD
199-D5-146,2020-10-15,15.0,,In Process,FIELD
199-D5-146,2020-11-02,8.09,,"Routine (i.e., repetitive)",GEL
199-D5-146,2020-11-12,23.0,,In Process,FIELD
199-D5-146,2021-01-21,19.0,,In Process,FIELD
199-D5-146,2021-02-09,10.2,,"Routine (i.e., repetitive)",GEL
199-D5-146,2021-02-10,8.0,,In Process,FIELD
199-D5-146,2021-03-10,7.0,,In Process,FIELD
199-D5-146,2021-04-07,10.0,,In Process,FIELD
199-D5-146,2021-04-19,9.71,H,"Routine (i.e., repetitive)",GEL
199-D5-146,2021-05-12,8.0,,In Process,FIELD
199-D5-146,2021-06-02,5.0,,In Process,FIELD
199-D5-146,2021-07-15,10.0,,In Process,FIELD
199-D5-146,2021-08-03,6.24,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2021-08-26,7.0,,In Process,FIELD
199-D5-146,2021-09-23,8.0,,In Process,FIELD
199-D5-146,2021-10-19,7.26,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2021-10-27,10.0,,In Process,FIELD
199-D5-146,2022-03-16,11.0,,In Process,FIELD
199-D5-146,2022-03-21,7.31,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2022-04-19,5.0,,In Process,FIELD
199-D5-146,2022-05-19,4.0,,In Process,FIELD
199-D5-146,2022-06-23,5.0,,In Process,FIELD
199-D5-146,2022-07-28,8.0,,In Process,FIELD
199-D5-146,2022-08-16,6.0,,In Process,FIELD
199-D5-146,2022-09-28,12.0,,In Process,FIELD
199-D5-146,2022-10-24,12.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2022-10-26,7.0,,In Process,FIELD
199-D5-146,2022-11-09,31.0,,In Process,FIELD
199-D5-146,2022-12-14,11.0,,In Process,FIELD
199-D5-146,2023-02-13,53.0,,In Process,FIELD
199-D5-146,2023-04-20,25.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2023-05-02,20.4,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2023-05-16,28.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2023-05-30,34.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2023-06-21,31.5,,Special Studies,RJ LEE
199-D5-146,2023-07-24,28.0,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2023-08-24,34.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2023-09-28,43.6,,"Routine (i.e., repetitive)",GEL
199-D5-146,2023-10-25,37.0,,Special Studies,RJ LEE
199-D5-146,2023-11-14,39.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,2023-12-11,36.0,,Special Studies,RJ LEE
199-D5-149,2016-01-21,3.0,,Characterization,FIELD
199-D5-149,2016-01-25,3.0,,Characterization,FIELD
199-D5-149,2016-01-25,1.0,,Characterization,FIELD
199-D5-149,2016-01-26,11.0,,Characterization,FIELD
199-D5-149,2016-02-09,10.0,,Characterization,TARL
199-D5-149,2016-05-25,21.0,H,"Routine (i.e., repetitive)",TARL
199-D5-149,2016-05-25,22.0,H,"Routine (i.e., repetitive)",TARL
199-D5-149,2016-09-07,18.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2016-09-07,16.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2016-11-18,19.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2016-11-18,20.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2017-02-16,9.8,,"Routine (i.e., repetitive)",TARL
199-D5-149,2017-02-16,10.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2017-05-25,13.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2017-05-25,14.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2017-08-07,6.9,,"Routine (i.e., repetitive)",TARL
199-D5-149,2017-08-07,7.8,,"Routine (i.e., repetitive)",TARL
199-D5-149,2017-11-28,18.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2017-11-28,19.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2018-02-22,11.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2018-02-22,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2018-05-15,8.9,,"Routine (i.e., repetitive)",TARL
199-D5-149,2018-08-16,8.7,,"Routine (i.e., repetitive)",TARL
199-D5-149,2018-08-16,9.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2018-10-31,20.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2018-10-31,24.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2019-02-21,22.0,,"Routine (i.e., repetitive)",TARL
199-D5-149,2019-05-21,16.9,H,"Routine (i.e., repetitive)",GEL
199-D5-149,2019-08-06,16.2,,"Routine (i.e., repetitive)",GEL
199-D5-149,2019-11-04,21.2,,"Routine (i.e., repetitive)",GEL
199-D5-149,2020-02-12,10.4,,"Routine (i.e., repetitive)",GEL
199-D5-149,2020-08-17,12.3,H,"Routine (i.e., repetitive)",GEL
199-D5-149,2020-11-10,15.2,,"Routine (i.e., repetitive)",GEL
199-D5-149,2021-02-09,9.85,,"Routine (i.e., repetitive)",GEL
199-D5-149,2021-04-19,17.1,H,"Routine (i.e., repetitive)",GEL
199-D5-149,2021-08-04,21.47,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2021-11-17,15.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2022-11-14,23.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2023-04-20,8.31,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2023-05-02,16.7,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2023-05-16,16.6,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2023-05-31,20.0,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2023-06-13,18.1,,Special Studies,RJ LEE
199-D5-149,2023-07-11,17.7,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2023-08-10,27.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,2023-09-13,29.9,,"Routine (i.e., repetitive)",GEL
199-D5-149,2023-10-16,50.4,,Special Studies,RJ LEE
199-D5-149,2023-11-13,43.8,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,2014-03-20,27.5,,"Routine (i.e., repetitive)",WSCF
199-D5-15,2014-12-12,19.1,A,"Routine (i.e., repetitive)",TARL
199-D5-15,2015-02-27,13.1,,"Routine (i.e., repetitive)",TARL
199-D5-15,2015-02-27,13.6,,"Routine (i.e., repetitive)",TARL
199-D5-15,2015-05-29,10.2,,"Routine (i.e., repetitive)",TARL
199-D5-15,2015-05-29,10.1,,"Routine (i.e., repetitive)",TARL
199-D5-15,2015-08-27,6.3,,"Routine (i.e., repetitive)",TARL
199-D5-15,2015-08-27,6.6,,"Routine (i.e., repetitive)",TARL
199-D5-15,2015-12-14,5.9,,"Routine (i.e., repetitive)",TARL
199-D5-15,2015-12-14,6.1,,"Routine (i.e., repetitive)",TARL
199-D5-15,2016-03-14,5.6,,"Routine (i.e., repetitive)",TARL
199-D5-15,2016-03-14,6.0,,"Routine (i.e., repetitive)",TARL
199-D5-15,2016-06-17,6.4,,"Routine (i.e., repetitive)",TARL
199-D5-15,2016-06-17,6.6,,"Routine (i.e., repetitive)",TARL
199-D5-15,2020-11-06,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,2022-10-31,3.33,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,2022-10-31,3.34,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,2023-04-19,3.87,,Special Studies,RJ LEE
199-D5-15,2023-05-11,3.13,,Special Studies,RJ LEE
199-D5-15,2023-06-15,5.05,,Special Studies,RJ LEE
199-D5-15,2023-07-12,3.95,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,2023-08-17,5.55,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,2023-09-13,3.55,,"Routine (i.e., repetitive)",GEL
199-D5-15,2023-10-05,4.48,,Special Studies,RJ LEE
199-D5-15,2023-11-15,4.96,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2016-02-04,12.0,,Characterization,FIELD
199-D5-150,2016-02-04,13.0,,Characterization,FIELD
199-D5-150,2016-02-08,196.0,G,Characterization,FIELD
199-D5-150,2016-02-08,-4.0,G,Characterization,FIELD
199-D5-150,2016-02-17,13.0,,Characterization,TARL
199-D5-150,2016-05-23,18.0,,"Routine (i.e., repetitive)",TARL
199-D5-150,2016-05-23,20.0,,"Routine (i.e., repetitive)",TARL
199-D5-150,2016-09-07,16.0,,"Routine (i.e., repetitive)",TARL
199-D5-150,2016-09-07,15.0,,"Routine (i.e., repetitive)",TARL
199-D5-150,2016-11-20,11.0,H,"Routine (i.e., repetitive)",TARL
199-D5-150,2016-11-20,12.0,H,"Routine (i.e., repetitive)",TARL
199-D5-150,2017-02-16,7.8,,"Routine (i.e., repetitive)",TARL
199-D5-150,2017-02-16,8.0,,"Routine (i.e., repetitive)",TARL
199-D5-150,2017-05-26,11.0,,"Routine (i.e., repetitive)",TARL
199-D5-150,2017-08-07,5.8,,"Routine (i.e., repetitive)",TARL
199-D5-150,2017-08-07,5.6,,"Routine (i.e., repetitive)",TARL
199-D5-150,2017-11-28,4.1,,"Routine (i.e., repetitive)",TARL
199-D5-150,2017-11-28,4.4,,"Routine (i.e., repetitive)",TARL
199-D5-150,2018-02-22,5.0,,"Routine (i.e., repetitive)",TARL
199-D5-150,2018-05-16,6.1,,"Routine (i.e., repetitive)",TARL
199-D5-150,2018-08-16,6.4,,"Routine (i.e., repetitive)",TARL
199-D5-150,2018-08-16,6.7,,"Routine (i.e., repetitive)",TARL
199-D5-150,2018-11-08,3.2,,"Routine (i.e., repetitive)",TARL
199-D5-150,2018-11-08,2.7,,"Routine (i.e., repetitive)",TARL
199-D5-150,2019-03-06,5.0,H,"Routine (i.e., repetitive)",TASL
199-D5-150,2019-03-06,1.96,H,"Routine (i.e., repetitive)",GEL
199-D5-150,2019-05-21,3.23,H,"Routine (i.e., repetitive)",GEL
199-D5-150,2019-08-06,2.52,,"Routine (i.e., repetitive)",GEL
199-D5-150,2019-11-05,2.76,H,"Routine (i.e., repetitive)",GEL
199-D5-150,2019-11-05,3.22,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2020-02-12,2.25,H,"Routine (i.e., repetitive)",GEL
199-D5-150,2020-08-17,2.01,H,"Routine (i.e., repetitive)",GEL
199-D5-150,2020-11-12,2.27,H,"Routine (i.e., repetitive)",GEL
199-D5-150,2021-02-09,3.21,,"Routine (i.e., repetitive)",GEL
199-D5-150,2021-04-19,2.63,H,"Routine (i.e., repetitive)",GEL
199-D5-150,2021-08-05,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2021-11-19,3.0,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2022-11-14,3.24,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2023-04-20,3.49,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2023-05-02,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2023-05-16,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2023-05-31,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2023-06-13,2.5,,Special Studies,RJ LEE
199-D5-150,2023-07-11,2.75,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2023-08-10,2.63,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2023-09-13,1.67,,"Routine (i.e., repetitive)",GEL
199-D5-150,2023-10-16,2.56,,Special Studies,RJ LEE
199-D5-150,2023-11-13,2.92,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2016-02-25,1.0,,Characterization,FIELD
199-D5-151,2016-02-25,4.0,,Characterization,FIELD
199-D5-151,2016-02-25,25.0,,Characterization,FIELD
199-D5-151,2016-03-07,75.0,,Characterization,TARL
199-D5-151,2016-03-07,54.0,,Characterization,TARL
199-D5-151,2016-05-23,37.0,,"Routine (i.e., repetitive)",TARL
