NAME,DATE,STD_VALUE_RPTD,REVIEW_QUALIFIER,COLLECTION_PURPOSE_DESC,LAB_CODE
199-D5-146,2/14/2014,26.2,,"Routine (i.e., repetitive)",WSCF
199-D5-146,3/7/2014,29.4,,Special Studies,WSCF
199-D5-146,3/21/2014,27.3,,"Routine (i.e., repetitive)",WSCF
199-D5-146,4/4/2014,25.3,,"Routine (i.e., repetitive)",WSCF
199-D5-146,6/3/2014,26,,In Process,FIELD
199-D5-146,6/12/2014,39,,In Process,FIELD
199-D5-146,7/7/2014,53,,In Process,FIELD
199-D5-146,8/6/2014,63,,In Process,FIELD
199-D5-146,9/10/2014,64,,In Process,FIELD
199-D5-146,10/2/2014,57,,In Process,FIELD
199-D5-146,11/20/2014,60,,In Process,FIELD
199-D5-146,12/2/2014,67,,In Process,FIELD
199-D5-146,12/15/2014,65,Q,"Routine (i.e., repetitive)",TARL
199-D5-146,1/8/2015,64,,In Process,FIELD
199-D5-146,1/15/2015,69.7,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/3/2015,56,,In Process,FIELD
199-D5-146,2/24/2015,42.2,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/24/2015,44.1,,"Routine (i.e., repetitive)",TARL
199-D5-146,3/10/2015,46,,In Process,FIELD
199-D5-146,3/31/2015,47,,"Routine (i.e., repetitive)",TARL
199-D5-146,3/31/2015,46.1,,"Routine (i.e., repetitive)",TARL
199-D5-146,4/14/2015,53.6,,"Routine (i.e., repetitive)",TARL
199-D5-146,4/14/2015,51.8,,"Routine (i.e., repetitive)",TARL
199-D5-146,4/23/2015,50,,In Process,FIELD
199-D5-146,5/6/2015,43,,In Process,FIELD
199-D5-146,5/21/2015,40.5,,"Routine (i.e., repetitive)",TARL
199-D5-146,6/9/2015,32,,In Process,FIELD
199-D5-146,6/11/2015,36.1,,"Routine (i.e., repetitive)",TARL
199-D5-146,7/20/2015,23.5,,"Routine (i.e., repetitive)",TARL
199-D5-146,7/20/2015,23.2,,"Routine (i.e., repetitive)",TARL
199-D5-146,7/28/2015,21,,In Process,FIELD
199-D5-146,8/3/2015,22,,In Process,FIELD
199-D5-146,9/23/2015,14,,In Process,FIELD
199-D5-146,10/19/2015,15,A,"Routine (i.e., repetitive)",TARL
199-D5-146,10/20/2015,16,,In Process,FIELD
199-D5-146,11/11/2015,18,,"Routine (i.e., repetitive)",TARL
199-D5-146,11/11/2015,13,,"Routine (i.e., repetitive)",TARL
199-D5-146,11/18/2015,2,,In Process,FIELD
199-D5-146,12/1/2015,13,,"Routine (i.e., repetitive)",TARL
199-D5-146,12/1/2015,12,,"Routine (i.e., repetitive)",TARL
199-D5-146,12/7/2015,13,,In Process,FIELD
199-D5-146,1/4/2016,18,,In Process,FIELD
199-D5-146,1/7/2016,11,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/3/2016,11,,In Process,FIELD
199-D5-146,2/29/2016,9.4,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/29/2016,9.2,,"Routine (i.e., repetitive)",TARL
199-D5-146,3/7/2016,11,,In Process,FIELD
199-D5-146,4/4/2016,7,,In Process,FIELD
199-D5-146,5/2/2016,-7,,In Process,FIELD
199-D5-146,5/26/2016,7.4,H,"Routine (i.e., repetitive)",TARL
199-D5-146,5/26/2016,8,H,"Routine (i.e., repetitive)",TARL
199-D5-146,6/14/2016,8,,In Process,FIELD
199-D5-146,7/5/2016,7,,In Process,FIELD
199-D5-146,8/2/2016,2,,In Process,FIELD
199-D5-146,8/17/2016,8.9,,"Routine (i.e., repetitive)",TARL
199-D5-146,8/17/2016,8.4,,"Routine (i.e., repetitive)",TARL
199-D5-146,9/21/2016,9,,In Process,FIELD
199-D5-146,10/5/2016,5,,In Process,FIELD
199-D5-146,11/2/2016,14,,In Process,FIELD
199-D5-146,11/10/2016,10,,"Routine (i.e., repetitive)",TARL
199-D5-146,12/14/2016,7,,In Process,FIELD
199-D5-146,1/16/2017,14,,In Process,FIELD
199-D5-146,2/2/2017,10,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/7/2017,9,,In Process,FIELD
199-D5-146,3/20/2017,2,,In Process,FIELD
199-D5-146,4/12/2017,10,,In Process,FIELD
199-D5-146,5/1/2017,9,,In Process,FIELD
199-D5-146,6/8/2017,19,,In Process,FIELD
199-D5-146,6/29/2017,13,,"Routine (i.e., repetitive)",TARL
199-D5-146,6/29/2017,12,,"Routine (i.e., repetitive)",TARL
199-D5-146,7/5/2017,19,,In Process,FIELD
199-D5-146,8/7/2017,16,,In Process,FIELD
199-D5-146,8/15/2017,15,,"Routine (i.e., repetitive)",TARL
199-D5-146,8/15/2017,14,,"Routine (i.e., repetitive)",TARL
199-D5-146,9/20/2017,20,,In Process,FIELD
199-D5-146,10/12/2017,19,,In Process,FIELD
199-D5-146,11/8/2017,19,,"Routine (i.e., repetitive)",TARL
199-D5-146,11/13/2017,24,,In Process,FIELD
199-D5-146,12/6/2017,27,,In Process,FIELD
199-D5-146,2/7/2018,21,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/7/2018,20,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/21/2018,20,,In Process,FIELD
199-D5-146,3/14/2018,18,,In Process,FIELD
199-D5-146,4/5/2018,10,,In Process,FIELD
199-D5-146,5/10/2018,14,,In Process,FIELD
199-D5-146,5/30/2018,12,,"Routine (i.e., repetitive)",TARL
199-D5-146,6/11/2018,15,,In Process,FIELD
199-D5-146,7/9/2018,11,,In Process,FIELD
199-D5-146,8/2/2018,13,,"Routine (i.e., repetitive)",TARL
199-D5-146,8/2/2018,12,,"Routine (i.e., repetitive)",TARL
199-D5-146,8/6/2018,23,,In Process,FIELD
199-D5-146,9/11/2018,17,,In Process,FIELD
199-D5-146,10/11/2018,7,,In Process,FIELD
199-D5-146,11/7/2018,5,,In Process,FIELD
199-D5-146,11/29/2018,12,A,"Routine (i.e., repetitive)",TARL
199-D5-146,12/3/2018,12,,In Process,FIELD
199-D5-146,1/10/2019,20,,In Process,FIELD
199-D5-146,2/6/2019,12,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/6/2019,13,,"Routine (i.e., repetitive)",TARL
199-D5-146,2/7/2019,13,,In Process,FIELD
199-D5-146,3/6/2019,7,,In Process,FIELD
199-D5-146,4/1/2019,17,,In Process,FIELD
199-D5-146,5/9/2019,3,,In Process,FIELD
199-D5-146,5/28/2019,7.14,,"Routine (i.e., repetitive)",GEL
199-D5-146,6/17/2019,5,,In Process,FIELD
199-D5-146,7/1/2019,8,,In Process,FIELD
199-D5-146,8/5/2019,8,,In Process,FIELD
199-D5-146,8/19/2019,7.67,H,"Routine (i.e., repetitive)",GEL
199-D5-146,10/7/2019,8,,In Process,FIELD
199-D5-146,11/7/2019,13,,In Process,FIELD
199-D5-146,11/21/2019,7.73,H,"Routine (i.e., repetitive)",GEL
199-D5-146,12/16/2019,1,,In Process,FIELD
199-D5-146,1/7/2020,3,,In Process,FIELD
199-D5-146,2/13/2020,18,,In Process,FIELD
199-D5-146,2/25/2020,7.49,,"Routine (i.e., repetitive)",GEL
199-D5-146,3/3/2020,9,,In Process,FIELD
199-D5-146,3/3/2020,9,,In Process,FIELD
199-D5-146,8/13/2020,4,H,In Process,FIELD
199-D5-146,8/13/2020,4,H,In Process,FIELD
199-D5-146,8/31/2020,7.74,,"Routine (i.e., repetitive)",GEL
199-D5-146,9/23/2020,11,,In Process,FIELD
199-D5-146,9/23/2020,11,,In Process,FIELD
199-D5-146,10/15/2020,15,,In Process,FIELD
199-D5-146,10/15/2020,15,,In Process,FIELD
199-D5-146,11/2/2020,8.09,,"Routine (i.e., repetitive)",GEL
199-D5-146,11/12/2020,23,,In Process,FIELD
199-D5-146,11/12/2020,23,,In Process,FIELD
199-D5-146,1/21/2021,19,,In Process,FIELD
199-D5-146,1/21/2021,19,,In Process,FIELD
199-D5-146,2/9/2021,10.2,,"Routine (i.e., repetitive)",GEL
199-D5-146,2/10/2021,8,,In Process,FIELD
199-D5-146,2/10/2021,8,,In Process,FIELD
199-D5-146,3/10/2021,7,,In Process,FIELD
199-D5-146,3/10/2021,7,,In Process,FIELD
199-D5-146,4/7/2021,10,,In Process,FIELD
199-D5-146,4/7/2021,10,,In Process,FIELD
199-D5-146,4/19/2021,9.71,H,"Routine (i.e., repetitive)",GEL
199-D5-146,5/12/2021,8,,In Process,FIELD
199-D5-146,5/12/2021,8,,In Process,FIELD
199-D5-146,6/2/2021,5,,In Process,FIELD
199-D5-146,6/2/2021,5,,In Process,FIELD
199-D5-146,7/15/2021,10,,In Process,FIELD
199-D5-146,7/15/2021,10,,In Process,FIELD
199-D5-146,8/3/2021,6.24,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,8/26/2021,7,,In Process,FIELD
199-D5-146,9/23/2021,8,,In Process,FIELD
199-D5-146,10/19/2021,7.26,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,10/27/2021,10,,In Process,FIELD
199-D5-146,3/16/2022,11,,,
199-D5-146,3/16/2022,11,,In Process,FIELD
199-D5-146,3/21/2022,7.31,,,
199-D5-146,3/21/2022,7.31,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,4/19/2022,5,,,
199-D5-146,4/19/2022,5,,In Process,FIELD
199-D5-146,5/19/2022,4,,,
199-D5-146,5/19/2022,4,,In Process,FIELD
199-D5-146,6/23/2022,5,,,
199-D5-146,6/23/2022,5,,In Process,FIELD
199-D5-146,7/28/2022,8,,,
199-D5-146,7/28/2022,8,,In Process,FIELD
199-D5-146,8/16/2022,6,,,
199-D5-146,8/16/2022,6,,In Process,FIELD
199-D5-146,9/28/2022,12,,,
199-D5-146,9/28/2022,12,,In Process,FIELD
199-D5-146,10/24/2022,12.2,,,
199-D5-146,10/24/2022,12.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,10/26/2022,7,,,
199-D5-146,10/26/2022,7,,In Process,FIELD
199-D5-146,11/9/2022,31,,,
199-D5-146,11/9/2022,31,,In Process,FIELD
199-D5-146,12/14/2022,11,,,
199-D5-146,12/14/2022,11,,In Process,FIELD
199-D5-146,2/13/2023,53,,,
199-D5-146,2/13/2023,53,,In Process,FIELD
199-D5-146,4/20/2023,25.5,,,
199-D5-146,4/20/2023,25.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,5/2/2023,20.4,,,
199-D5-146,5/2/2023,20.4,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,5/16/2023,28.3,,,
199-D5-146,5/16/2023,28.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,5/30/2023,34.2,,,
199-D5-146,5/30/2023,34.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,6/21/2023,31.5,,,
199-D5-146,6/21/2023,31.5,,Special Studies,RJ LEE
199-D5-146,7/24/2023,28,,,
199-D5-146,7/24/2023,28,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,8/24/2023,34.2,,,
199-D5-146,8/24/2023,34.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,9/28/2023,43.6,,"Routine (i.e., repetitive)",GEL
199-D5-146,10/25/2023,37,,Special Studies,RJ LEE
199-D5-146,11/14/2023,39.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-146,12/11/2023,36,,Special Studies,RJ LEE
199-D5-149,1/21/2016,3,,Characterization,FIELD
199-D5-149,1/25/2016,3,,Characterization,FIELD
199-D5-149,1/25/2016,1,,Characterization,FIELD
199-D5-149,1/26/2016,11,,Characterization,FIELD
199-D5-149,2/9/2016,10,,Characterization,TARL
199-D5-149,5/25/2016,21,H,"Routine (i.e., repetitive)",TARL
199-D5-149,5/25/2016,22,H,"Routine (i.e., repetitive)",TARL
199-D5-149,9/7/2016,18,,"Routine (i.e., repetitive)",TARL
199-D5-149,9/7/2016,16,,"Routine (i.e., repetitive)",TARL
199-D5-149,11/18/2016,19,,"Routine (i.e., repetitive)",TARL
199-D5-149,11/18/2016,20,,"Routine (i.e., repetitive)",TARL
199-D5-149,2/16/2017,9.8,,"Routine (i.e., repetitive)",TARL
199-D5-149,2/16/2017,10,,"Routine (i.e., repetitive)",TARL
199-D5-149,5/25/2017,13,,"Routine (i.e., repetitive)",TARL
199-D5-149,5/25/2017,14,,"Routine (i.e., repetitive)",TARL
199-D5-149,8/7/2017,6.9,,"Routine (i.e., repetitive)",TARL
199-D5-149,8/7/2017,7.8,,"Routine (i.e., repetitive)",TARL
199-D5-149,11/28/2017,18,,"Routine (i.e., repetitive)",TARL
199-D5-149,11/28/2017,19,,"Routine (i.e., repetitive)",TARL
199-D5-149,2/22/2018,11,,"Routine (i.e., repetitive)",TARL
199-D5-149,2/22/2018,12,,"Routine (i.e., repetitive)",TARL
199-D5-149,5/15/2018,8.9,,"Routine (i.e., repetitive)",TARL
199-D5-149,8/16/2018,8.7,,"Routine (i.e., repetitive)",TARL
199-D5-149,8/16/2018,9,,"Routine (i.e., repetitive)",TARL
199-D5-149,10/31/2018,20,,"Routine (i.e., repetitive)",TARL
199-D5-149,10/31/2018,24,,"Routine (i.e., repetitive)",TARL
199-D5-149,2/21/2019,22,,"Routine (i.e., repetitive)",TARL
199-D5-149,5/21/2019,16.9,H,"Routine (i.e., repetitive)",GEL
199-D5-149,8/6/2019,16.2,,"Routine (i.e., repetitive)",GEL
199-D5-149,11/4/2019,21.2,,"Routine (i.e., repetitive)",GEL
199-D5-149,2/12/2020,10.4,,"Routine (i.e., repetitive)",GEL
199-D5-149,8/17/2020,12.3,H,"Routine (i.e., repetitive)",GEL
199-D5-149,11/10/2020,15.2,,"Routine (i.e., repetitive)",GEL
199-D5-149,2/9/2021,9.85,,"Routine (i.e., repetitive)",GEL
199-D5-149,4/19/2021,17.1,H,"Routine (i.e., repetitive)",GEL
199-D5-149,8/4/2021,21.47,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,11/17/2021,15.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,11/14/2022,23.5,,,
199-D5-149,11/14/2022,23.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,4/20/2023,8.31,,,
199-D5-149,4/20/2023,8.31,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,5/2/2023,16.7,,,
199-D5-149,5/2/2023,16.7,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,5/16/2023,16.6,,,
199-D5-149,5/16/2023,16.6,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,5/31/2023,20,,,
199-D5-149,5/31/2023,20,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,6/13/2023,18.1,,,
199-D5-149,6/13/2023,18.1,,Special Studies,RJ LEE
199-D5-149,7/11/2023,17.7,,,
199-D5-149,7/11/2023,17.7,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,8/10/2023,27.2,,,
199-D5-149,8/10/2023,27.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-149,9/13/2023,29.9,,,
199-D5-149,9/13/2023,29.9,,"Routine (i.e., repetitive)",GEL
199-D5-149,10/16/2023,50.4,,Special Studies,RJ LEE
199-D5-149,11/13/2023,43.8,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,3/20/2014,27.5,,"Routine (i.e., repetitive)",WSCF
199-D5-15,12/12/2014,19.1,A,"Routine (i.e., repetitive)",TARL
199-D5-15,2/27/2015,13.1,,"Routine (i.e., repetitive)",TARL
199-D5-15,2/27/2015,13.6,,"Routine (i.e., repetitive)",TARL
199-D5-15,5/29/2015,10.2,,"Routine (i.e., repetitive)",TARL
199-D5-15,5/29/2015,10.1,,"Routine (i.e., repetitive)",TARL
199-D5-15,8/27/2015,6.3,,"Routine (i.e., repetitive)",TARL
199-D5-15,8/27/2015,6.6,,"Routine (i.e., repetitive)",TARL
199-D5-15,12/14/2015,5.9,,"Routine (i.e., repetitive)",TARL
199-D5-15,12/14/2015,6.1,,"Routine (i.e., repetitive)",TARL
199-D5-15,3/14/2016,5.6,,"Routine (i.e., repetitive)",TARL
199-D5-15,3/14/2016,6,,"Routine (i.e., repetitive)",TARL
199-D5-15,6/17/2016,6.4,,"Routine (i.e., repetitive)",TARL
199-D5-15,6/17/2016,6.6,,"Routine (i.e., repetitive)",TARL
199-D5-15,11/6/2020,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,10/31/2022,3.34,,,
199-D5-15,10/31/2022,3.33,,,
199-D5-15,10/31/2022,3.33,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,10/31/2022,3.34,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,4/19/2023,3.87,,,
199-D5-15,4/19/2023,3.87,,Special Studies,RJ LEE
199-D5-15,5/11/2023,3.13,,,
199-D5-15,5/11/2023,3.13,,Special Studies,RJ LEE
199-D5-15,6/15/2023,5.05,,,
199-D5-15,6/15/2023,5.05,,Special Studies,RJ LEE
199-D5-15,7/12/2023,3.95,,,
199-D5-15,7/12/2023,3.95,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,8/17/2023,5.55,,,
199-D5-15,8/17/2023,5.55,,"Routine (i.e., repetitive)",RJ LEE
199-D5-15,9/13/2023,3.55,,,
199-D5-15,9/13/2023,3.55,,"Routine (i.e., repetitive)",GEL
199-D5-15,10/5/2023,4.48,,Special Studies,RJ LEE
199-D5-15,11/15/2023,4.96,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2/4/2016,12,,Characterization,FIELD
199-D5-150,2/4/2016,13,,Characterization,FIELD
199-D5-150,2/8/2016,196,G,Characterization,FIELD
199-D5-150,2/8/2016,-4,G,Characterization,FIELD
199-D5-150,2/17/2016,13,,Characterization,TARL
199-D5-150,5/23/2016,18,,"Routine (i.e., repetitive)",TARL
199-D5-150,5/23/2016,20,,"Routine (i.e., repetitive)",TARL
199-D5-150,9/7/2016,16,,"Routine (i.e., repetitive)",TARL
199-D5-150,9/7/2016,15,,"Routine (i.e., repetitive)",TARL
199-D5-150,11/20/2016,11,H,"Routine (i.e., repetitive)",TARL
199-D5-150,11/20/2016,12,H,"Routine (i.e., repetitive)",TARL
199-D5-150,2/16/2017,7.8,,"Routine (i.e., repetitive)",TARL
199-D5-150,2/16/2017,8,,"Routine (i.e., repetitive)",TARL
199-D5-150,5/26/2017,11,,"Routine (i.e., repetitive)",TARL
199-D5-150,8/7/2017,5.8,,"Routine (i.e., repetitive)",TARL
199-D5-150,8/7/2017,5.6,,"Routine (i.e., repetitive)",TARL
199-D5-150,11/28/2017,4.1,,"Routine (i.e., repetitive)",TARL
199-D5-150,11/28/2017,4.4,,"Routine (i.e., repetitive)",TARL
199-D5-150,2/22/2018,5,,"Routine (i.e., repetitive)",TARL
199-D5-150,5/16/2018,6.1,,"Routine (i.e., repetitive)",TARL
199-D5-150,8/16/2018,6.4,,"Routine (i.e., repetitive)",TARL
199-D5-150,8/16/2018,6.7,,"Routine (i.e., repetitive)",TARL
199-D5-150,11/8/2018,3.2,,"Routine (i.e., repetitive)",TARL
199-D5-150,11/8/2018,2.7,,"Routine (i.e., repetitive)",TARL
199-D5-150,3/6/2019,5,H,"Routine (i.e., repetitive)",TASL
199-D5-150,3/6/2019,1.96,H,"Routine (i.e., repetitive)",GEL
199-D5-150,5/21/2019,3.23,H,"Routine (i.e., repetitive)",GEL
199-D5-150,8/6/2019,2.52,,"Routine (i.e., repetitive)",GEL
199-D5-150,11/5/2019,2.76,H,"Routine (i.e., repetitive)",GEL
199-D5-150,11/5/2019,3.22,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,2/12/2020,2.25,H,"Routine (i.e., repetitive)",GEL
199-D5-150,8/17/2020,2.01,H,"Routine (i.e., repetitive)",GEL
199-D5-150,11/12/2020,2.27,H,"Routine (i.e., repetitive)",GEL
199-D5-150,2/9/2021,3.21,,"Routine (i.e., repetitive)",GEL
199-D5-150,4/19/2021,2.63,H,"Routine (i.e., repetitive)",GEL
199-D5-150,8/5/2021,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,11/19/2021,3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,11/14/2022,3.24,,,
199-D5-150,11/14/2022,3.24,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,4/20/2023,3.49,,,
199-D5-150,4/20/2023,2.5,,,
199-D5-150,4/20/2023,3.49,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,5/2/2023,2.5,,,
199-D5-150,5/2/2023,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,5/16/2023,2.5,,,
199-D5-150,5/16/2023,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,5/31/2023,2.5,,,
199-D5-150,5/31/2023,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,6/13/2023,2.5,,,
199-D5-150,6/13/2023,2.5,,Special Studies,RJ LEE
199-D5-150,7/11/2023,2.75,,,
199-D5-150,7/11/2023,2.75,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,8/10/2023,2.63,,,
199-D5-150,8/10/2023,2.63,,"Routine (i.e., repetitive)",RJ LEE
199-D5-150,9/13/2023,1.67,,,
199-D5-150,9/13/2023,1.67,,"Routine (i.e., repetitive)",GEL
199-D5-150,10/16/2023,2.56,,Special Studies,RJ LEE
199-D5-150,11/13/2023,2.92,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2/25/2016,1,,Characterization,FIELD
199-D5-151,2/25/2016,4,,Characterization,FIELD
199-D5-151,2/25/2016,25,,Characterization,FIELD
199-D5-151,3/7/2016,75,,Characterization,TARL
199-D5-151,3/7/2016,54,,Characterization,TARL
199-D5-151,5/23/2016,37,,"Routine (i.e., repetitive)",TARL
199-D5-151,6/19/2016,53,,"Routine (i.e., repetitive)",TARL
199-D5-151,6/19/2016,57,,"Routine (i.e., repetitive)",TARL
199-D5-151,7/21/2016,100,,"Routine (i.e., repetitive)",TARL
199-D5-151,7/21/2016,83,,"Routine (i.e., repetitive)",TARL
199-D5-151,10/26/2016,190,,"Routine (i.e., repetitive)",TARL
199-D5-151,11/20/2016,190,,"Routine (i.e., repetitive)",TARL
199-D5-151,11/20/2016,180,,"Routine (i.e., repetitive)",TARL
199-D5-151,12/9/2016,110,,"Routine (i.e., repetitive)",TARL
199-D5-151,1/29/2017,46,,"Routine (i.e., repetitive)",TARL
199-D5-151,1/29/2017,44,,"Routine (i.e., repetitive)",TARL
199-D5-151,2/21/2017,45,,"Routine (i.e., repetitive)",TARL
199-D5-151,3/8/2017,50,,"Routine (i.e., repetitive)",TARL
199-D5-151,3/8/2017,56,,"Routine (i.e., repetitive)",TARL
199-D5-151,4/4/2017,86,,"Routine (i.e., repetitive)",TARL
199-D5-151,4/4/2017,82,,"Routine (i.e., repetitive)",TARL
199-D5-151,4/4/2017,67,,"Routine (i.e., repetitive)",TARL
199-D5-151,4/4/2017,69,,"Routine (i.e., repetitive)",TARL
199-D5-151,5/2/2017,41,,"Routine (i.e., repetitive)",TARL
199-D5-151,5/2/2017,40,,"Routine (i.e., repetitive)",TARL
199-D5-151,6/9/2017,160,,"Routine (i.e., repetitive)",TARL
199-D5-151,7/5/2017,130,,"Routine (i.e., repetitive)",TARL
199-D5-151,7/5/2017,140,,"Routine (i.e., repetitive)",TARL
199-D5-151,8/10/2017,120,A,"Routine (i.e., repetitive)",TARL
199-D5-151,8/10/2017,130,A,"Routine (i.e., repetitive)",TARL
199-D5-151,9/22/2017,120,,"Routine (i.e., repetitive)",TARL
199-D5-151,9/22/2017,110,,"Routine (i.e., repetitive)",TARL
199-D5-151,11/28/2017,75,,"Routine (i.e., repetitive)",TARL
199-D5-151,11/28/2017,65,,"Routine (i.e., repetitive)",TARL
199-D5-151,2/22/2018,49,,"Routine (i.e., repetitive)",TARL
199-D5-151,2/22/2018,50,,"Routine (i.e., repetitive)",TARL
199-D5-151,5/18/2018,30,,"Routine (i.e., repetitive)",TARL
199-D5-151,5/18/2018,32,,"Routine (i.e., repetitive)",TARL
199-D5-151,10/31/2018,110,,"Routine (i.e., repetitive)",TARL
199-D5-151,3/6/2019,37.6,H,"Routine (i.e., repetitive)",TASL
199-D5-151,3/6/2019,42.8,H,"Routine (i.e., repetitive)",GEL
199-D5-151,5/21/2019,45.3,H,"Routine (i.e., repetitive)",GEL
199-D5-151,10/31/2019,58.5,,"Routine (i.e., repetitive)",GEL
199-D5-151,2/13/2020,28.4,,"Routine (i.e., repetitive)",GEL
199-D5-151,11/12/2020,44.4,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2/4/2021,20.2,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2/4/2021,20,H,"Routine (i.e., repetitive)",GEL
199-D5-151,5/18/2021,20.2,H,"Routine (i.e., repetitive)",GEL
199-D5-151,11/19/2021,58.1,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2/13/2023,40,,,
199-D5-151,2/13/2023,40,,In Process,FIELD
199-D5-151,3/30/2023,35,,,
199-D5-151,3/30/2023,35,,In Process,FIELD
199-D5-151,4/20/2023,35.3,,,
199-D5-151,4/20/2023,35.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,5/2/2023,36.4,,,
199-D5-151,5/2/2023,36.4,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,5/16/2023,36,,,
199-D5-151,5/16/2023,36,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,5/30/2023,40.1,,,
199-D5-151,5/30/2023,40.1,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,6/21/2023,45.5,,,
199-D5-151,6/21/2023,45.5,,Special Studies,RJ LEE
199-D5-151,7/24/2023,40,,,
199-D5-151,7/24/2023,40,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,8/24/2023,37.3,,,
199-D5-151,8/24/2023,37.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,9/28/2023,107,H,"Routine (i.e., repetitive)",GEL
199-D5-151,10/25/2023,33.5,,Special Studies,RJ LEE
199-D5-151,11/14/2023,37.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,12/11/2023,40.4,,Special Studies,RJ LEE
199-D5-152,2/23/2016,7,,Characterization,FIELD
199-D5-152,2/23/2016,10,,Characterization,FIELD
199-D5-152,2/23/2016,9,,Characterization,FIELD
199-D5-152,3/2/2016,6.4,,Characterization,TARL
199-D5-152,3/2/2016,5.8,,Characterization,TARL
199-D5-152,5/24/2016,4.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,5/24/2016,10,,"Routine (i.e., repetitive)",TARL
199-D5-152,6/24/2016,8.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,6/24/2016,9.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,7/21/2016,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,7/21/2016,9.9,,"Routine (i.e., repetitive)",TARL
199-D5-152,10/26/2016,10,,"Routine (i.e., repetitive)",TARL
199-D5-152,10/26/2016,11,,"Routine (i.e., repetitive)",TARL
199-D5-152,11/20/2016,12,,"Routine (i.e., repetitive)",TARL
199-D5-152,11/20/2016,11,,"Routine (i.e., repetitive)",TARL
199-D5-152,12/9/2016,9.2,,"Routine (i.e., repetitive)",TARL
199-D5-152,12/9/2016,9,,"Routine (i.e., repetitive)",TARL
199-D5-152,1/29/2017,7.7,,"Routine (i.e., repetitive)",TARL
199-D5-152,1/29/2017,8.6,,"Routine (i.e., repetitive)",TARL
199-D5-152,2/21/2017,8,,"Routine (i.e., repetitive)",TARL
199-D5-152,2/21/2017,8.3,,"Routine (i.e., repetitive)",TARL
199-D5-152,3/8/2017,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,3/8/2017,4.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,4/4/2017,6,,"Routine (i.e., repetitive)",TARL
